id,tender_id,title,description,issuing_authority,department,source_portal,source_url,publish_date,deadline_date,tender_value,currency,category,sub_category,location,attachments,contact_email,contact_phone,last_checked,status,verification_score,supplier_matches,ai_analysis,created_at,updated_at
37673,,View (4 MB),"Notice inviting E-Tenders-Jail Superintendent Office, BhabhuaNotice inviting e-tenders for supply of food grains, quarterly green vegetables, potatoes, onions and other miscellaneous items for daily use of prisoners.24/01/202617/02/2026View (4 MB)Food grains and various materials New (3 MB)",Kaimur NIC,General,Kaimur NIC,https://cdn.s3waas.gov.in/s3daca41214b39c5dc66674d09081940f0/uploads/2026/01/17695105558543.pdf,2026-01-24T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:38.054616,open,50,[],,2026-03-04T10:41:36.150372,2026-03-04T11:16:38.054616
37674,,View (502 KB),"Short term Tender-District Nazarat Section, Kaimur(Bhabhua)Short term tender invitation notice for outsourcing of District Guest House.17/01/202615/02/2026View (502 KB)",Kaimur NIC,General,Kaimur NIC,https://cdn.s3waas.gov.in/s3daca41214b39c5dc66674d09081940f0/uploads/2026/01/17688867622899.pdf,2026-01-17T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:38.054616,open,50,[],,2026-03-04T10:41:36.151372,2026-03-04T11:16:38.054616
37675,,View (494 KB),"Nagar Panchayat Office Mohania, KaimurTender Invitation Notice  No- 10/25-26-02/12/202531/03/2026View (494 KB)",Kaimur NIC,General,Kaimur NIC,https://cdn.s3waas.gov.in/s3daca41214b39c5dc66674d09081940f0/uploads/2025/12/17646691135952.pdf,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:38.054616,open,50,[],,2026-03-04T10:41:36.151372,2026-03-04T11:16:38.054616
37676,,"SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide","SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide ImageEnglishहिन्दीबिहार सरकारGOVERNMENT OF BIHARसुपौलSUPAULMenu ToggleMoreHomeAbout DistrictWho’s WhoOrganisation ChartAdministrative SetupTehsilSubdivision & BlocksVillage & PanchayatsPolice StationsCourtsConstituenciesDemographyEconomyDirectoryContact DetailsDisaster ManagementHelplineSTD & PIN CodesDepartmentsHealthIrrigationEducationAnimal HusbandryTourismTourist PlacesPlaces of InterestAccommodation(Hotel/Resort)DocumentsNoticesEventsAnnouncementsTendersRecruitmentB.P.S.C Results & Notific",Supaul NIC,Power,Supaul NIC,https://supaul.nic.in/notice_category/tenders/#SkipContent,2026-03-02T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:38.502337,open,50,[],,2026-03-04T10:41:36.592973,2026-03-04T11:16:38.502337
37677,,Announcements,Announcements,Supaul NIC,General,Supaul NIC,https://supaul.nic.in/notice_category/announcements/,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:38.506617,open,50,[],,2026-03-04T10:41:36.595973,2026-03-04T11:16:38.506617
37678,,Tenders,Tenders,Supaul NIC,General,Supaul NIC,https://supaul.nic.in/notice_category/tenders/,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:38.506617,open,50,[],,2026-03-04T10:41:36.597975,2026-03-04T11:16:38.506617
37679,,Recruitment,RecruitmentB.P.S.C Results & NotificationsPhysical Education & Health Instructor Recruitment 2022Provisional/Final merit list of Nagar TeacherFinal/Provisional Merit List of Block TeachersProvisional/ Final Merit List of Zila Parishad Secondary/Higher Secondary Teacher selection(6th Phase)Proceedings of review meeting by DM Sir regarding issuance of appointment letters of selected candidates for teacher’s recruitment session 2019-20Provisional/Final merit list of panchayat teacher of various block(Panchayat wise) Year 2019-2020Provisional Merit list of Block Teachers-Year 2019-2020Provisional Medhalist of Teacher Niyojan-2020Provisional/Final merit list of class 01-05,Supaul NIC,General,Supaul NIC,https://supaul.nic.in/notice_category/recruitment/,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:38.506617,open,50,[],,2026-03-04T10:41:36.598973,2026-03-04T11:16:38.506617
37680,,View (1 MB),"Short Term Tender Invitation Notice, (District Census Cell)Short Term Tender Invitation Notice, (District Census Cell)02/03/202630/04/2026View (1 MB)",Supaul NIC,General,Supaul NIC,https://cdn.s3waas.gov.in/s367f7fb873eaf29526a11a9b7ac33bfac/uploads/2026/03/17724518641344.pdf,2026-03-02T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:38.506617,open,50,[],,2026-03-04T10:41:36.603973,2026-03-04T11:16:38.506617
37681,,View (2 MB),"Short term tender for the requirement of relief materials to deal with the possible flood 2026, (District Disaster Management Branch)Short term tender for the requirement of relief materials to deal with the possible flood 2026, (District Disaster Management Branch)19/02/202631/03/2026View (2 MB)",Supaul NIC,General,Supaul NIC,https://cdn.s3waas.gov.in/s367f7fb873eaf29526a11a9b7ac33bfac/uploads/2026/02/17714825945783.pdf,2026-02-19T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:38.506617,open,50,[],,2026-03-04T10:41:36.604973,2026-03-04T11:16:38.506617
37682,,View (801 KB),Notification regarding modification in the measurement of hospital cleanliness (internal and external) in all health institutions under Supaul district from external sourcesNotification regarding modification in the measurement of hospital cleanliness (internal and external) in all health institutions under Supaul district from external sources13/02/202630/04/2026View (801 KB),Supaul NIC,General,Supaul NIC,https://cdn.s3waas.gov.in/s367f7fb873eaf29526a11a9b7ac33bfac/uploads/2026/02/17709822912514.pdf,2026-02-13T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:38.506617,open,50,[],,2026-03-04T10:41:36.605974,2026-03-04T11:16:38.506617
37683,,View (5 MB),"Tender invitation notice from the office of Civil Surgeon-cum-Chief Medical Officer, SupaulTender invitation notice from the office of Civil Surgeon-cum-Chief Medical Officer, Supaul10/02/202630/04/2026View (5 MB)",Supaul NIC,General,Supaul NIC,https://cdn.s3waas.gov.in/s367f7fb873eaf29526a11a9b7ac33bfac/uploads/2026/02/17707230101681.pdf,2026-02-10T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:38.515802,open,50,[],,2026-03-04T10:41:36.606974,2026-03-04T11:16:38.515802
37684,,View (2 MB),"Notice inviting tenders from District Panchayat Raj, SupaulNotice inviting tenders from District Panchayat Raj, Supaul09/02/202630/04/2026View (2 MB)",Supaul NIC,General,Supaul NIC,https://cdn.s3waas.gov.in/s367f7fb873eaf29526a11a9b7ac33bfac/uploads/2026/02/17707087035445.pdf,2026-02-09T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:38.515802,open,50,[],,2026-03-04T10:41:36.607974,2026-03-04T11:16:38.515802
37685,,View (2 MB),"Short-term vehicle auction notice, Mining Branch SupaulShort-term vehicle auction notice, Mining Branch Supaul09/02/202631/03/2026View (2 MB)",Supaul NIC,General,Supaul NIC,https://cdn.s3waas.gov.in/s367f7fb873eaf29526a11a9b7ac33bfac/uploads/2026/02/17706316914352.pdf,2026-02-09T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:38.515802,open,50,[],,2026-03-04T10:41:36.610564,2026-03-04T11:16:38.515802
37686,,View (2 MB),"Short-term auction notice for seized white sand, Mining Branch SupaulShort-term auction notice for seized white sand, Mining Branch Supaul09/02/202631/03/2026View (2 MB)",Supaul NIC,General,Supaul NIC,https://cdn.s3waas.gov.in/s367f7fb873eaf29526a11a9b7ac33bfac/uploads/2026/02/17706314416605.pdf,2026-02-09T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:38.515802,open,50,[],,2026-03-04T10:41:36.612631,2026-03-04T11:16:38.515802
37687,,View (635 KB),"Notice on revision of tender submission and opening dates for hospital cleaning, patient diet, laundry, and generator services in all health institutions under Supaul districtNotice on revision of tender submission and opening dates for hospital cleaning, patient diet, laundry, and generator services in all health institutions under Supaul district24/01/202630/04/2026View (635 KB)Niwida (679 KB)Financial Bid (545 KB)",Supaul NIC,General,Supaul NIC,https://cdn.s3waas.gov.in/s367f7fb873eaf29526a11a9b7ac33bfac/uploads/2026/01/17692560941042.pdf,2026-01-24T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:38.515802,open,50,[],,2026-03-04T10:41:36.613430,2026-03-04T11:16:38.515802
37688,,View (7 MB),Tender for the procurement of materials for Kasturba Gandhi Girls’ SchoolTender for the procurement of materials for Kasturba Gandhi Girls’ School22/01/202631/03/2026View (7 MB),Supaul NIC,General,Supaul NIC,https://cdn.s3waas.gov.in/s367f7fb873eaf29526a11a9b7ac33bfac/uploads/2026/01/17690699668811.pdf,2026-01-22T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:38.518902,open,50,[],,2026-03-04T10:41:36.614671,2026-03-04T11:16:38.518902
37689,,View (698 KB),"Notice for re-invitation of tenders for hospital cleaning (both inside and outside) patient meals, laundry, and generator services at all health facilities in Supaul district, through external sourcesNotice for re-invitation of tenders for hospital cleaning (both inside and outside) patient meals, laundry, and generator services at all health facilities in Supaul district, through external sources30/12/202531/03/2026View (698 KB)CLEANING SERVICES SUPAUL-R-26-12-2025 (2 MB)GENERATOR SERVICES SUPAUL-R-26-12-2025 (2 MB)LOUNDRY SERVICES SUPAUL-R-26-12-2025 (2 MB)DIETRY SERVICES SUPAUL-R-26-12-2025 (2 MB)",Supaul NIC,General,Supaul NIC,https://cdn.s3waas.gov.in/s367f7fb873eaf29526a11a9b7ac33bfac/uploads/2025/12/17670777132154.pdf,2025-12-30T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:38.518902,open,50,[],,2026-03-04T10:41:36.614671,2026-03-04T11:16:38.518902
37690,,"SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide","SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide ImageEnglishहिन्दीबिहार सरकारGovernment of BiharकटिहारKatiharMenu ToggleMoreHomeAbout DistrictHistoryWho’s WhoMaps of DistrictState MapDistrict MapBlock MapsA.C MapsOrganisation ChartAdministrative SetupCollectorate KatiharTehsil/CircleSubdivision & BlocksVillage & PanchayatsPolice StationsCourtsConstituenciesDemographyEconomyDirectoryContact Directory Department WiseDisaster ManagementHelplineSTD & PIN CodesPublic UtilitiesBanksColleges/UniversitiesElectricityHospitalsMunicipalitiesNGOsPostalS",Katihar NIC,Power,Katihar NIC,https://katihar.nic.in/notice_category/tenders/#SkipContent,2026-02-24T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:39.402114,open,50,[],,2026-03-04T10:41:37.548733,2026-03-04T11:16:39.402114
37691,,Announcements,Announcements,Katihar NIC,General,Katihar NIC,https://katihar.nic.in/notice_category/announcements/,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:39.410909,open,50,[],,2026-03-04T10:41:37.562998,2026-03-04T11:16:39.410909
37692,,Recruitment,Recruitment,Katihar NIC,General,Katihar NIC,https://katihar.nic.in/notice_category/recruitment/,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:39.415707,open,50,[],,2026-03-04T10:41:37.564479,2026-03-04T11:16:39.415707
37693,,Tenders,Tenders,Katihar NIC,General,Katihar NIC,https://katihar.nic.in/notice_category/tenders/,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:39.418183,open,50,[],,2026-03-04T10:41:37.566488,2026-03-04T11:16:39.418183
37694,,View (381 KB),"Office of Mahatma Gandhi District Institute of Education and Training (DIET), Tikapatti, Katihar.Regarding publication of short-term tender notice for civil (non-military) works24/02/202602/03/2026View (381 KB)",Katihar NIC,General,Katihar NIC,https://cdn.s3waas.gov.in/s3b5b41fac0361d157d9673ecb926af5ae/uploads/2026/02/17719326367358.pdf,2026-02-24T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:39.418183,open,50,[],,2026-03-04T10:41:37.579869,2026-03-04T11:16:39.418183
37695,,"SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide","SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide ImageEnglishहिन्दीबिहार सरकारGovernment of BiharअररियाArariaMenu ToggleMoreHomeAbout DistrictDistrict ProfileHistoryWho’s WhoMap of DistrictOrganisation ChartAdministrative SetupCollectorateD.M. Successor ListS.P. Successor ListTehsilSubdivision & BlocksVillage & PanchayatsPolice StationsCourtsConstituenciesDemographyEconomyElectionAssembly General Election – 2025Election ExpenditureCandidate’s Day to Day Account RegisterCEO Bihar PortalVoter’s Service PortalLok Sabha Election 2024MLC ELECTION-",Araria NIC,Power,Araria NIC,https://araria.nic.in/notice_category/tenders/#SkipContent,2026-02-27T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:40.418566,open,50,[],,2026-03-04T10:41:38.049120,2026-03-04T11:16:40.418566
37696,,Notices,Notices,Araria NIC,General,Araria NIC,https://araria.nic.in/notice_category/notices/,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:40.427512,open,50,[],,2026-03-04T10:41:38.051120,2026-03-04T11:16:40.427512
37697,,DM Tour Program,DM Tour Program,Araria NIC,General,Araria NIC,https://araria.nic.in/notice_category/dm-tour-program/,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:40.427512,open,50,[],,2026-03-04T10:41:38.052123,2026-03-04T11:16:40.427512
37698,,Recruitment,Recruitment,Araria NIC,General,Araria NIC,https://araria.nic.in/notice_category/recruitment/,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:40.427512,open,50,[],,2026-03-04T10:41:38.052123,2026-03-04T11:16:40.427512
37699,,Tenders,Tenders,Araria NIC,General,Araria NIC,https://araria.nic.in/notice_category/tenders/,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:40.436384,open,50,[],,2026-03-04T10:41:38.053120,2026-03-04T11:16:40.436384
37700,,View (1 MB),"General Notice for Settlement of Short Term April Category Sairat for the Year 2026-27.Letter No: 789, Dated: 19.02.2026.27/02/202626/03/2026View (1 MB)",Araria NIC,General,Araria NIC,https://cdn.s3waas.gov.in/s368ce199ec2c5517597ce0a4d89620f55/uploads/2026/02/17721872022176.pdf,2026-02-27T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:40.436384,open,50,[],,2026-03-04T10:41:38.061476,2026-03-04T11:16:40.436384
37701,,View (2 MB),"General notice for participating in the auction of vehicles acquired under Bihar Prohibition and Excise Act-2016 – Prohibition Office, Araria.Letter No: 345, Dated: 16.02.2026.16/02/202615/03/2026View (2 MB)",Araria NIC,General,Araria NIC,https://cdn.s3waas.gov.in/s368ce199ec2c5517597ce0a4d89620f55/uploads/2026/02/17712400578983.pdf,2026-02-16T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:40.436384,open,50,[],,2026-03-04T10:41:38.062478,2026-03-04T11:16:40.436384
37702,,View (1 MB),"Notice regarding settlement of Revenue Haat fairs of April category under Araria district for the year 2026-27 – District Revenue Office, Araria.Letter No: 543/Araria, Dated: 05.02.2026.16/02/202616/03/2026View (1 MB)",Araria NIC,General,Araria NIC,https://cdn.s3waas.gov.in/s368ce199ec2c5517597ce0a4d89620f55/uploads/2026/02/17712376278556.pdf,2026-02-16T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:40.436384,open,50,[],,2026-03-04T10:41:38.063476,2026-03-04T11:16:40.436384
37703,,"SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide","SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide ImageEnglishहिन्दीबिहार सरकारGovernment of BiharकिशनगंजKishanganjMenu ToggleMoreHomeAbout DistrictHistoryBlock OverviewWho’s WhoMap of DistrictAdministrative SetupOrganization ChartDemographyDirectoryContact DirectoryPublic UtilitiesPOSH Act 2013DepartmentsKishanganj PoliceKishanganj Police DirectoryMonthly Tour Program (SP)Important BooksMonthly Achievement ReportSettlement Office KishanganjDistrict Land Acquisition OfficeDRDADisaster ManagementElectionBihar Assembly Election 2025Loksabha Elec",Kishanganj NIC,Power,Kishanganj NIC,https://kishanganj.nic.in/notice_category/tenders/#SkipContent,2026-02-24T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:40.832007,open,50,[],,2026-03-04T10:41:38.497916,2026-03-04T11:16:40.832007
37704,,Announcements,Announcements,Kishanganj NIC,General,Kishanganj NIC,https://kishanganj.nic.in/notice_category/announcements/,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:40.836220,open,50,[],,2026-03-04T10:41:38.500371,2026-03-04T11:16:40.836220
37705,,Recruitment,Recruitment,Kishanganj NIC,General,Kishanganj NIC,https://kishanganj.nic.in/notice_category/recruitment/,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:40.836220,open,50,[],,2026-03-04T10:41:38.502378,2026-03-04T11:16:40.836220
37706,,Tenders,Tenders,Kishanganj NIC,General,Kishanganj NIC,https://kishanganj.nic.in/notice_category/tenders/,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:40.836220,open,50,[],,2026-03-04T10:41:38.503399,2026-03-04T11:16:40.836220
37707,,"SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide","SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide ImageEnglishहिन्दीबिहार सरकारGOVERNMENT OF BIHARमधुबनीMadhubaniMenu ToggleMoreHomeAbout DistrictHistoryWho’s WhoMap of DistrictAdministrative SetupCollectorateUrban Local BodySubdivisionBlocks and CirclesVillage & PanchayatsPoliceDistrict Environment PlanDirectoryContacts DetailsHelplinePublic UtilitiesBankCollege/UniversityElectricityHospitalSchoolDepartmentsEDUCATIONRevenue SectionDisaster ManagementHealthImportant Information regarding covid-19.RTIDistrict AdministrationPolice Administration",Madhubani NIC,Power,Madhubani NIC,https://madhubani.nic.in/notice_category/tenders/#SkipContent,2019-06-21T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:41.367983,open,50,[],,2026-03-04T10:41:38.902752,2026-03-04T11:16:41.367983
37708,,Announcements/Advertisements,Announcements/Advertisements,Madhubani NIC,General,Madhubani NIC,https://madhubani.nic.in/notice_category/announcements/,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:41.367983,open,50,[],,2026-03-04T10:41:38.906748,2026-03-04T11:16:41.367983
37709,,Tenders,Tenders,Madhubani NIC,General,Madhubani NIC,https://madhubani.nic.in/notice_category/tenders/,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:41.381913,open,50,[],,2026-03-04T10:41:38.908968,2026-03-04T11:16:41.381913
37710,,Recruitment,Recruitment,Madhubani NIC,General,Madhubani NIC,https://madhubani.nic.in/notice_category/recruitment/,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:41.367983,open,50,[],,2026-03-04T10:41:38.909968,2026-03-04T11:16:41.367983
37711,,View (705 KB),Tender for bench desk in school/college falling under Madhubani district under Chief Minister Area Development SchemeTender for bench desk in school/college falling under Madhubani district under Chief Minister Area Development Scheme26/02/202625/03/2026View (705 KB),Madhubani NIC,General,Madhubani NIC,https://cdn.s3waas.gov.in/s35ef0b4eba35ab2d6180b0bca7e46b6f9/uploads/2026/02/17720923737198.pdf,2026-02-26T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:41.381913,open,50,[],,2026-03-04T10:41:38.916066,2026-03-04T11:16:41.381913
37712,,View (535 KB),"Tender for High Mast Electric Light in Madhubani Lok Sabha Constituency under Member of Parliament Local Area Development Scheme (Lok Sabha Constituency, Madhubani)Tender for High Mast Electric Light in Madhubani Lok Sabha Constituency under Member of Parliament Local Area Development Scheme (Lok Sabha Constituency, Madhubani)24/02/202618/03/2026View (535 KB)",Madhubani NIC,General,Madhubani NIC,https://cdn.s3waas.gov.in/s35ef0b4eba35ab2d6180b0bca7e46b6f9/uploads/2026/02/17720920129396.pdf,2026-02-24T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:41.384409,open,50,[],,2026-03-04T10:41:38.917043,2026-03-04T11:16:41.384409
37713,,View (379 KB),Cancellation of Advertisement for a rented building for operating Shanti Kutir under M B N Y.Cancellation of Advertisement for a rented building for operating Shanti Kutir under M B N Y.17/02/202628/02/2026View (379 KB),Madhubani NIC,General,Madhubani NIC,https://cdn.s3waas.gov.in/s35ef0b4eba35ab2d6180b0bca7e46b6f9/uploads/2026/02/17714087923931.pdf,2026-02-17T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:41.384409,open,50,[],,2026-03-04T10:41:38.918062,2026-03-04T11:16:41.384409
37714,,View (530 KB),"Tender for High Mast Electric Light at one place in Jhanjharpur Lok Sabha Constituency under Member of Parliament Local Area Development Scheme (Lok Sabha Constituency, Jhanjharpur)Tender for High Mast Electric Light at one place in Jhanjharpur Lok Sabha Constituency under Member of Parliament Local Area Development Scheme (Lok Sabha Constituency, Jhanjharpur)13/02/202612/03/2026View (530 KB)",Madhubani NIC,General,Madhubani NIC,https://cdn.s3waas.gov.in/s35ef0b4eba35ab2d6180b0bca7e46b6f9/uploads/2026/02/17712456475510.pdf,2026-02-13T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:41.384409,open,50,[],,2026-03-04T10:41:38.919057,2026-03-04T11:16:41.384409
37715,,View (3 MB),"Regarding cancellation of tender invited by Mithila Chitrakala Sansthan, Madhubani for framing, branding, packing and delivery service of craftsRegarding cancellation of tender invited by Mithila Chitrakala Sansthan, Madhubani for framing, branding, packing and delivery service of crafts06/02/202631/03/2026View (3 MB)",Madhubani NIC,General,Madhubani NIC,https://cdn.s3waas.gov.in/s35ef0b4eba35ab2d6180b0bca7e46b6f9/uploads/2026/02/17703771639676.pdf,2026-02-06T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:41.384409,open,50,[],,2026-03-04T10:41:38.919057,2026-03-04T11:16:41.384409
37716,,"SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorFont Size Incr","SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorFont Size IncreaseFont Size IncreaseEnglishहिन्दीबिहार सरकारGovernment of Biharखगड़ियाKhagariaMenu ToggleMoreHomeAbout DistrictAbout DistrictDistrict ProfileHistoryAdministrative SetupCollectorateCourtsSubdivision & BlocksVillage & PanchayatsPoliceConstituenciesMunicipalitiesZila ParishadWho’s WhoMap of DistrictDM Succession ListSP Succession ListDirectoryDistrict Administration Contact DirectoryHelplineSTD & PIN CodesPublic UtilitiesBanksColleges/UniversitiesElectricityHospitalsMunicipalitiesPostalSchoolsDepa",Khagaria NIC,Power,Khagaria NIC,https://khagaria.nic.in/notice_category/tenders/#SkipContent,2026-02-23T00:00:00,,,INR,General,,Bihar,[],,,2026-03-04T11:16:41.834913,open,50,[],,2026-03-04T10:41:39.661155,2026-03-04T11:16:41.834913
37717,,DM Tour Programme,DM Tour Programme,Khagaria NIC,General,Khagaria NIC,https://khagaria.nic.in/notice_category/dm-tour-programme/,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:41.844234,open,50,[],,2026-03-04T10:41:39.664114,2026-03-04T11:16:41.844234
37718,,ADM Tour Program,ADM Tour Program,Khagaria NIC,General,Khagaria NIC,https://khagaria.nic.in/notice_category/adm-tour-program/,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:41.844234,open,50,[],,2026-03-04T10:41:39.665201,2026-03-04T11:16:41.844234
37719,,General Notice,General Notice,Khagaria NIC,General,Khagaria NIC,https://khagaria.nic.in/notice_category/general-notice/,,,,INR,General,,Bihar,[],,,2026-03-04T11:16:41.844234,open,50,[],,2026-03-04T10:41:39.667233,2026-03-04T11:16:41.844234
