id,tender_id,title,description,issuing_authority,department,source_portal,source_url,publish_date,deadline_date,tender_value,currency,category,sub_category,location,state,contact_email,contact_phone,last_checked,status,verification_score,supplier_matches,created_at,updated_at
37883,,GENERAL NOTICES,GENERAL NOTICES,Garhwa NIC,General,Garhwa NIC,https://garhwa.nic.in/notice_category/general-notices/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:28:21.116341,open,50,,2026-03-04 10:42:04.250795,2026-03-04 11:28:21.116341
37884,,Recruitment,Recruitment,Garhwa NIC,General,Garhwa NIC,https://garhwa.nic.in/notice_category/recruitment/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:28:21.116341,open,50,,2026-03-04 10:42:04.250795,2026-03-04 11:28:21.116341
37885,,Tenders,Tenders,Garhwa NIC,General,Garhwa NIC,https://garhwa.nic.in/notice_category/tenders/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:28:21.127784,open,50,,2026-03-04 10:42:04.250795,2026-03-04 11:28:21.127784
37886,,View (406 KB),E-Tender Invitation Notice on GeM Portal for Supply/Service of Materials for 26 PM SHRI Schools in Garhwa DistrictE-Tender Invitation Notice on GeM Portal for Supply/Service of Materials for 26 PM SHRI Schools in Garhwa District.1. Herbal/Medicinal Garden(GEM/2026/B/7292461)2. Colourful Dustbins painted with interesting characters for waste segregation(GEM/2026/B/7292078)3. Activity Promoting Green School(GEM/2026/B/7288834)4. Enhancement of School Aesthetics(GEM/2026/B/7292678)5. PM SHRI Logo for All Students (Like Badge)(GEM/2026/B/7288981)6. ID Cards (Students)(GEM/2026/B/7283800)7. Sports Equipment(GEM/2026/B/7292856)8. Band Uniform(GEM/2026/B/7292905)28/02/202605/03/2026View (406 KB)Herbal Medicinal Gardens (3 MB)Colorful Dustbins painted etc (3 MB)Activity Promoting Green School (3 MB)Enhancement of School Aesthetics (3 MB)PM SHRI Logo for All Students (Like Badge) (3 MB)ID Card (Students) (4 MB)Sports Equipments (3 MB)Band Uniform (3 MB),Garhwa NIC,General,Garhwa NIC,https://cdn.s3waas.gov.in/s310a7cdd970fe135cf4f7bb55c0e3b59f/uploads/2026/02/17722692751149.pdf,2026-02-28 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:28:21.127784,open,50,,2026-03-04 10:42:04.250795,2026-03-04 11:28:21.127784
37887,,View (7 MB),Re-Tender – Very Short Term Re-Tender Invitation Notice for Educational Tour of class 6 to 8 students within stateVery Short Term Re-Tender Invitation Notice for Educational Tour of class 6 to 8 students  within state.27/01/202607/03/2026View (7 MB)Corrigendum-Notice (340 KB)Re-Tender (3 MB),Garhwa NIC,General,Garhwa NIC,https://cdn.s3waas.gov.in/s310a7cdd970fe135cf4f7bb55c0e3b59f/uploads/2026/01/17694988896919.pdf,2026-01-27 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:28:21.127784,open,50,,2026-03-04 10:42:04.250795,2026-03-04 11:28:21.127784
37888,,"SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide","SearchSearchSocial Media LinksSite MapAccessibility LinksAccessibility
                                            ToolsColor ContrastHigh ContrastHigh ContrastNormal ContrastNormal Contrast - SelectedHighlight LinksHighlight Links - SelectedInvertInvert page colorsSaturationApply saturationText SizeFont Size IncreaseFont Size IncreaseNormal FontNormal Font - SelectedFont Size DecreaseFont Size DecreaseText SpacingText SpacingLine HeightLine HeightOther ControlsBig CursorBig CursorHide ImageHide ImageEnglishहिन्दीझारखंड सरकारGOVERNMENT OF JHARKHANDजिला जामताड़ाDISTRICT JAMTARAMenu ToggleMoreHomeAbout DistrictHistoryDistrict At A GlanceMap of DistrictOur OfficersDCSPDDCWho’s WhoList of CollectorsAdministrative SetupCollectorateSubdivisionBlocksPanchayatsCOVID-19COVID-19 Containment Zone Notified OrdersCOVID-19 Containment Zone Denotified OrdersAarogya Setu APPDirectoryContactsDisaster ManagementHelplineSTD & PIN CodesTour Program DCPublic UtilitiesBanksHospitalsColleges/UniversitiesPoli",Jamtara NIC,Power,Jamtara NIC,https://jamtara.nic.in/notice_category/tenders/#SkipContent,2026-02-28 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:28:22.177752,open,50,,2026-03-04 10:42:04.691139,2026-03-04 11:28:22.177752
37889,,Announcements,Announcements,Jamtara NIC,General,Jamtara NIC,https://jamtara.nic.in/notice_category/announcements/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:28:22.546571,open,50,,2026-03-04 10:42:04.698995,2026-03-04 11:28:22.546571
37890,,Recruitment,Recruitment,Jamtara NIC,General,Jamtara NIC,https://jamtara.nic.in/notice_category/recruitment/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:28:22.546571,open,50,,2026-03-04 10:42:04.698995,2026-03-04 11:28:22.546571
37891,,Tenders,Tenders,Jamtara NIC,General,Jamtara NIC,https://jamtara.nic.in/notice_category/tenders/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:28:22.578056,open,50,,2026-03-04 10:42:04.702329,2026-03-04 11:28:22.578056
37892,,View (5 MB),"Short Tender Notice (Procurement Tender Notice No- 06/NHM/25-26) from District Health Society, JamtaraShort Tender Notice (Procurement Tender Notice No- 06/NHM/25-26) from District Health Society, Jamtara28/02/202616/03/2026View (5 MB)",Jamtara NIC,General,Jamtara NIC,https://cdn.s3waas.gov.in/s313f320e7b5ead1024ac95c3b208610db/uploads/2026/02/17722602352176.pdf,2026-02-28 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:28:22.578056,open,50,,2026-03-04 10:42:04.707689,2026-03-04 11:28:22.578056
37893,,E-Tender,E-Tender,IREPS,General,IREPS,https://www.ireps.gov.in/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:28:23.661719,open,50,,2026-03-04 10:42:05.129413,2026-03-04 11:28:23.661719
37894,,"Shri Ashwini VaishnawHonorable Minister for RailwaysShri V. SomannaHonorable Minister of State for RailwaysShri Ravneet SinghHonorable Minister of State for RailwaysGati-Shakti Cargo Terminal (GCT) Applicationwww.newindia.inGoods-Sheds DirectoryHRMSUMIDe-OfficeE-tenderअनुभव (Retired staffs)Link to CVC Website for e-pledgeGSTGSTN MANUAL INVOICE FORM.Rail Madad LinkInvitation of ""Expression of Interest” for enlistment of vendors for supply of spares of Cummins (CIL) and Caterpillar (CAT) make Dies","Shri Ashwini VaishnawHonorable Minister for RailwaysShri V. SomannaHonorable Minister of State for RailwaysShri Ravneet SinghHonorable Minister of State for RailwaysGati-Shakti Cargo Terminal (GCT) Applicationwww.newindia.inGoods-Sheds DirectoryHRMSUMIDe-OfficeE-tenderअनुभव (Retired staffs)Link to CVC Website for e-pledgeGSTGSTN MANUAL INVOICE FORM.Rail Madad LinkInvitation of ""Expression of Interest” for enlistment of vendors for supply of spares of Cummins (CIL) and Caterpillar (CAT) make Diesel Engines fitted in Diesel Electrical Multiple Unit (DEMU) at East Central RailwayInvitation of ""Expression of Interest” for Outsourcing of Bogie Overhauling (OVH) of LHB Bogies under POH and IOH at East Central RailwayInvitation of “Expression of Interest” for Wheel Pressing Activity of LHB Wheel Sets at Carriage Repair Workshop, HarnautVideo of Wheel Pressing Activity of LHB Wheel Sets",GST,Transport,ECR Railway,https://indianrailways.gov.in/railwayboard/uploads/Media/BIODATA-of-Honourable-MR.pdf,,,,INR,Goods,,Bihar,Unknown,,,2026-03-04 11:28:24.862321,open,50,,2026-03-04 10:42:05.917862,2026-03-04 11:28:24.862321
37895,,Search :,Search :,SER Railway,General,SER Railway,https://ser.indianrailways.gov.in/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 10:42:06.700606,open,50,,2026-03-04 10:42:06.683855,2026-03-04 10:42:06.700606
37897,,Sofacy Advisory,Sofacy Advisory,SER Railway,General,SER Railway,https://ser.indianrailways.gov.in/nciipc.htm,,,,INR,General,,Bihar,Unknown,,,2026-03-04 10:42:06.700606,open,50,,2026-03-04 10:42:06.700606,2026-03-04 10:42:06.700606
37898,,Admin Login,"Admin Login|Site Map|Contact Us|RTI|Disclaimer|Terms & Conditions|Privacy PolicyÂ© 2016  All Rights Reserved.This is the Portal of Indian Railways, developed with an objective to enable a 
						single window access to information and services being provided by the 
						various Indian Railways entities. The content in this Portal is the result of a 
						collaborative effort of various Indian Railways Entities and Departments Maintained by CRIS, Ministry of Railways, Government of India.",SER Railway,General,SER Railway,https://ser.indianrailways.gov.in/cris/webadmin/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 10:42:06.700606,open,50,,2026-03-04 10:42:06.700606,2026-03-04 10:42:06.700606
37899,,Search :,Search :,ER Railway,General,ER Railway,https://er.indianrailways.gov.in/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 10:42:07.484592,open,50,,2026-03-04 10:42:07.467707,2026-03-04 10:42:07.484592
37902,,Sofacy Advisory,Sofacy Advisory,ER Railway,General,ER Railway,https://er.indianrailways.gov.in/nciipc.htm,,,,INR,General,,Bihar,Unknown,,,2026-03-04 10:42:07.484592,open,50,,2026-03-04 10:42:07.484592,2026-03-04 10:42:07.484592
37903,,Admin Login,"Admin Login|Site Map|Contact Us|RTI|Disclaimer|Terms & Conditions|Privacy PolicyÂ© 2016  All Rights Reserved.This is the Portal of Indian Railways, developed with an objective to enable a 
						single window access to information and services being provided by the 
						various Indian Railways entities. The content in this Portal is the result of a 
						collaborative effort of various Indian Railways Entities and Departments Maintained by CRIS, Ministry of Railways, Government of India.",ER Railway,General,ER Railway,https://er.indianrailways.gov.in/cris/webadmin/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 10:42:07.484592,open,50,,2026-03-04 10:42:07.484592,2026-03-04 10:42:07.484592
37904,,About Us,About Us,AIIMS Patna,General,AIIMS Patna,https://aiimspatna.edu.in/tender/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:28:46.171611,open,50,,2026-03-04 10:42:14.383569,2026-03-04 11:28:46.171611
37906,,"Hospital wastes have always been considered as potentially hazardous in view of   the inherent potential for dissemination of infection. The major identified hazard   was that of infection, because over millennia communicable diseases had been   the most common causeof morbidity and mortality in the community and   majority of persons receiving treatment in the hospitals were suffering from       communicable diseases. Disinfecting right at source and disposal by incineration,   which completely","Common Bio-Medical Waste Treatment Facility.Hospital wastes have always been considered as potentially hazardous in view of   the inherent potential for dissemination of infection. The major identified hazard   was that of infection, because over millennia communicable diseases had been   the most common causeof morbidity and mortality in the community and   majority of persons receiving treatment in the hospitals were suffering from       communicable diseases. Disinfecting right at source and disposal by incineration,   which completely destroys micro-organism of all types, has been the time tested   and most widely advocated method for safe management of hospital waste.+moreLatest News2nd Institute Research Day would be commemorated on 24th March 2026.Stipend to MD/MS and DM/M.Ch.Upcoming meeting of Institute Research Committee (IRC) on 27th and 28th Feb-2026.Institute Day Committees - 2026ASSESSMENT PERSONAL PROMOTION SCHEME 2025ASSESSMENT PERSONAL PROMOTION SCHEME 2026ATLS, Provid",IGIMS,Health,IGIMS,https://igims.org/topics.aspx?mid=Common Bio-Medical Waste Treatment Facility.,,,,INR,Goods,,Bihar,Unknown,,,2026-03-04 10:42:14.967206,open,50,,2026-03-04 10:42:14.967206,2026-03-04 10:42:14.967206
37907,,View All,View All,IGIMS,General,IGIMS,https://igims.org/AllNewsDetails.aspx,,,,INR,General,,Bihar,Unknown,,,2026-03-04 10:42:14.967206,open,50,,2026-03-04 10:42:14.967206,2026-03-04 10:42:14.967206
37908,,Walk In Interview for Senior Residancy for the department of Cardio Thoracic Vascular Surgery.,"Latest OpportunityWalk In Interview for Senior Residancy for the department of Cardio Thoracic Vascular Surgery.Merit cum selction list of Senior Residents walk in interview held on 06.02.2026 against Adv. Letter No-SCI/IGIMS/RO/2026 dt.29.01.2026.Walk in interview of eligible Indian Citizen, for appointment to the Post of Senior Residnet on ad-hoc in the department of Oral Medicine & Radiology, Oral & Maxillofacial Surgery, and Orthodontics & Dentofacial Orthopedics PGIDER, IGIMS, Patna under 89 days Senior Residency.Merit cum Selection List of Senior Residents walk in interview held on 21.01.2026 against Adv. Letter No-207/Senior Resident/IGIMS/Estt./2025.ArchiveLatest TrainingAdmission Notice: Advt. No-01/Acad./2026: Application are invited from eligible Indian Citizen for admission to the various Ph.D programme  in the session (July) 2025.ArchiveLatest TenderPurchase of ""High Tone Therapy Unit"" for the department of Physiotherapy, IGIMS- Patna on Proprietary basis Inviting Comments",IGIMS,Social Welfare,IGIMS,https://igims.org/Opportunitieslist.aspx?type=ac,,,,INR,General,,Bihar,Unknown,,,2026-03-04 10:42:14.982955,open,50,,2026-03-04 10:42:14.967206,2026-03-04 10:42:14.982955
37909,,Archive,Archive,IGIMS,General,IGIMS,https://igims.org/TrainingList.aspx?type=pt,,,,INR,General,,Bihar,Unknown,,,2026-03-04 10:42:14.982955,open,50,,2026-03-04 10:42:14.982955,2026-03-04 10:42:14.982955
37910,,"Purchase of ""High Tone Therapy Unit"" for the department of Physiotherapy, IGIMS- Patna on Proprietary basis Inviting Comments Thereon.","Purchase of ""High Tone Therapy Unit"" for the department of Physiotherapy, IGIMS- Patna on Proprietary basis Inviting Comments Thereon.TECHNICAL COMPARATIVE STATEMENT: Against E-Tender Notice No-01/2025-2026/IGIMS/Manpower (Unit-B).E-Tender Notice No.:  37 / 2025-2026 / Patient Mobility Service / IGIMS / Store: For Selection of Service Agency for providing Patient Mobility Services (Provision of Patient Stretcher Trolley’s , Wheel Chairs and Manpower) & Establishment and Management of Patients Help Counters at IGIMS, Patna.E-TENDER NOTICE No: 36 / 2025- 2026 / Bio-Medical Equipment / IGIMS/ Store: Supply, Installation & Commissioning of High End Ultrasound Machine for the department of Radiology.E-TENDER NOTICE No: 35 / 2025- 2026 / Bio-Medical Equipment / IGIMS/ Store: For supply, installation and commissioning of various equipment’s for the department of Pharmacology.",IGIMS,General,IGIMS,https://igims.org/TenderList.aspx?type=ac,,,,INR,Goods,,"Patna, Bihar",Unknown,,,2026-03-04 10:42:14.982955,open,50,,2026-03-04 10:42:14.982955,2026-03-04 10:42:14.982955
37911,,Archive,Archive,IGIMS,General,IGIMS,https://igims.org/TenderList.aspx?type=pt,,,,INR,General,,Bihar,Unknown,,,2026-03-04 10:42:14.982955,open,50,,2026-03-04 10:42:14.982955,2026-03-04 10:42:14.982955
37913,,Tenders,Tenders,IIM Bodhgaya,General,IIM Bodhgaya,https://iimbg.ac.in/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:03.607056,open,50,,2026-03-04 10:42:28.434029,2026-03-04 11:29:03.607056
37914,,Tenders,Tenders,NIPER Hajipur,General,NIPER Hajipur,https://www.niperhajipur.ac.in/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:09.060941,open,50,,2026-03-04 10:42:31.366190,2026-03-04 11:29:09.060941
37915,,Notices ForNational Academic DepositoryAcademic Bank of CreditsShodhganga and Shodhgangortie-SamadhanCyber Swachhta KendraCUSB Alumni Association,Notices ForNational Academic DepositoryAcademic Bank of CreditsShodhganga and Shodhgangortie-SamadhanCyber Swachhta KendraCUSB Alumni Association,CUSAT Bihar,General,CUSAT Bihar,https://cusb.ac.in/index.php?option=com_content&view=article&id=582:national-academic-depository&catid=2&Itemid=618,,,,INR,General,,Bihar,Bihar,,,2026-03-04 11:29:13.523835,open,50,,2026-03-04 10:42:34.399209,2026-03-04 11:29:13.523835
37916,,Academic Notices / Exam Notices,Academic Notices / Exam Notices,CUSAT Bihar,General,CUSAT Bihar,https://cusb.ac.in/,,,,INR,General,,Bihar,Bihar,,,2026-03-04 11:29:13.523835,open,50,,2026-03-04 10:42:34.410572,2026-03-04 11:29:13.523835
37917,,e-Tender,e-Tender,MGCU,General,MGCU,https://mgcub.ac.in/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:18.387143,open,50,,2026-03-04 10:42:36.514843,2026-03-04 11:29:18.387143
37918,,University Administrators,University AdministratorsShri Dharmendra PradhanHon'ble Education MinisterRead moreProf. Sanjay SrivastavaHon'ble Vice-ChancellorRead more,MGCU,Education,MGCU,https://www.msde.gov.in/en/ministers/profile-honble-minister,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:18.396998,open,50,,2026-03-04 10:42:36.533663,2026-03-04 11:29:18.396998
37919,,28/02/2026⦿ Corrigendum in NIT No. 29/2025-26Executive Engineer (P&F),28/02/2026⦿ Corrigendum in NIT No. 29/2025-26Executive Engineer (P&F),RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/03/Corrigendum_0001.pdf,2026-02-28 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:25.928086,open,50,,2026-03-04 10:42:43.011969,2026-03-04 11:29:25.928086
37920,,24/02/2026⦿ Cancellation of E-NIT-28/2025-26Executive Engineer (P&F),24/02/2026⦿ Cancellation of E-NIT-28/2025-26Executive Engineer (P&F),RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/Tender_0002_3.pdf,2026-02-24 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:25.941139,open,50,,2026-03-04 10:42:43.015586,2026-03-04 11:29:25.941139
37921,,24/02/2026⦿ Cancellation of E-NIT-27/2025-26Executive Engineer (P&F),24/02/2026⦿ Cancellation of E-NIT-27/2025-26Executive Engineer (P&F),RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/Tender_0002_2.pdf,2026-02-24 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:25.950019,open,50,,2026-03-04 10:42:43.015586,2026-03-04 11:29:25.950019
37922,,24/02/2026⦿ E-NIT-29/2025-26Executive Engineer (P&F),24/02/2026⦿ E-NIT-29/2025-26Executive Engineer (P&F),RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/Tender_0002_1.pdf,2026-02-24 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:25.950019,open,50,,2026-03-04 10:42:43.015586,2026-03-04 11:29:25.950019
37923,,20/02/2026⦿ Short Tender Notice No. 08/2025-26Executive Engineer (P&F),20/02/2026⦿ Short Tender Notice No. 08/2025-26Executive Engineer (P&F),RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/Short-NIT_1.pdf,2026-02-20 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:25.958098,open,50,,2026-03-04 10:42:43.015586,2026-03-04 11:29:25.958098
37924,,17/02/2026⦿ E-NIT-28/2025-26Executive Engineer (P&F),17/02/2026⦿ E-NIT-28/2025-26Executive Engineer (P&F),RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/E-NIT-282025-26-dt-16.02.2026.pdf,2026-02-17 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:25.974169,open,50,,2026-03-04 10:42:43.015586,2026-03-04 11:29:25.974169
37925,,17/02/2026⦿ Cancellation of E-NIT-26/2025-26Executive Engineer (P&F),17/02/2026⦿ Cancellation of E-NIT-26/2025-26Executive Engineer (P&F),RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/Cancellation-of-E-NIT-262025-26.pdf,2026-02-17 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:25.974169,open,50,,2026-03-04 10:42:43.028649,2026-03-04 11:29:25.974169
37926,,16/02/2026⦿ E-NIT-27/2025-26Executive Engineer (P&F),16/02/2026⦿ E-NIT-27/2025-26Executive Engineer (P&F),RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/27.-2025-26.pdf,2026-02-16 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:25.974169,open,50,,2026-03-04 10:42:43.030878,2026-03-04 11:29:25.974169
37927,,"11/12/2025⦿ MOP UP Round Admission Notice (2025-26)RPCAU, Pusa","11/12/2025⦿ MOP UP Round Admission Notice (2025-26)RPCAU, Pusa",UP,General,RPCAU,https://rpcau.ac.in/admission-notice-and-vacant-seat-matrix-for-rpcau-mop-up-round/,2025-12-11 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:25.752223,open,50,,2026-03-04 10:42:43.045380,2026-03-04 11:29:25.752223
37934,,03/02/2026⦿ E-NIT-26/2025-26Executive Engineer (P&F),03/02/2026⦿ E-NIT-26/2025-26Executive Engineer (P&F),RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/02/26-25-26_0001.pdf,2026-02-03 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:26.005341,open,50,,2026-03-04 10:42:43.132409,2026-03-04 11:29:26.005341
37935,,21/01/2026⦿ NIT No. 25/2025-26Executive Engineer (P&F),21/01/2026⦿ NIT No. 25/2025-26Executive Engineer (P&F),RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/01/NIT_25_2025-26.pdf,2026-01-21 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:26.020954,open,50,,2026-03-04 10:42:43.132409,2026-03-04 11:29:26.020954
37936,,21/01/2026⦿ Cancellation of E-NIT-24/2025-26 dt.13.01.2026Executive Engineer (P&F),21/01/2026⦿ Cancellation of E-NIT-24/2025-26 dt.13.01.2026Executive Engineer (P&F),RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/01/tender2_0001-2.pdf,2026-01-21 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:26.020954,open,50,,2026-03-04 10:42:43.132409,2026-03-04 11:29:26.020954
37937,,13/01/2026⦿ E-NIT-24/2025-26 dt 13.01.2026Executive Engineer (P&F),13/01/2026⦿ E-NIT-24/2025-26 dt 13.01.2026Executive Engineer (P&F),RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/01/24-2025-26.pdf,2026-01-13 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:26.036577,open,50,,2026-03-04 10:42:43.145366,2026-03-04 11:29:26.036577
37938,,"12/01/2026⦿ NIT No. 01/PDUCHF/2025-26PDUCHF, Piprakothi","12/01/2026⦿ NIT No. 01/PDUCHF/2025-26PDUCHF, Piprakothi",RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/01/NIT-01-PDUCHF-2025-26-.pdf,2026-01-12 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:26.036577,open,50,,2026-03-04 10:42:43.146364,2026-03-04 11:29:26.036577
37939,,06/01/2026⦿ Short NIT No.-07/2025-26 dt 06.01.2026Executive Engineer (P&F),06/01/2026⦿ Short NIT No.-07/2025-26 dt 06.01.2026Executive Engineer (P&F),RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2026/01/07-2025-26.pdf,2026-01-06 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:26.036577,open,50,,2026-03-04 10:42:43.148469,2026-03-04 11:29:26.036577
37940,,"27/12/2025⦿ E-NIT-23/2025-26 dt 27.12.2025RPCAU, Pusa","27/12/2025⦿ E-NIT-23/2025-26 dt 27.12.2025RPCAU, Pusa",RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2025/12/New-Doc-12-29-2025-12.14-1.pdf,2025-12-27 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:26.052216,open,50,,2026-03-04 10:42:43.148469,2026-03-04 11:29:26.052216
37941,,"16/12/2025⦿ Notice Inviting BIDProcurement Cell, Pusa","16/12/2025⦿ Notice Inviting BIDProcurement Cell, Pusa",RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2025/12/595-16.12.2025_0001.pdf,2025-12-16 00:00:00.000000,,,INR,Goods,,Bihar,Unknown,,,2026-03-04 11:29:26.067828,open,50,,2026-03-04 10:42:43.148469,2026-03-04 11:29:26.067828
37942,,15/12/2025⦿ E-NIT-22/2025-26Executive Engineer (P&F),15/12/2025⦿ E-NIT-22/2025-26Executive Engineer (P&F),RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2025/12/NIT-22.pdf,2025-12-15 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:26.074344,open,50,,2026-03-04 10:42:43.148469,2026-03-04 11:29:26.074344
37943,,10/12/2025⦿ Short NIT No.-06/2025-26 dt 10.12.2025Executive Engineer (P&F),10/12/2025⦿ Short NIT No.-06/2025-26 dt 10.12.2025Executive Engineer (P&F),RPCAU,General,RPCAU,https://rpcau.ac.in/wp-content/uploads/2025/12/short-nit-6_1.pdf,2025-12-10 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:26.074344,open,50,,2026-03-04 10:42:43.148469,2026-03-04 11:29:26.074344
37972,,Admission Notice,Admission Notice,RPCAU,General,RPCAU,https://rpcau.ac.in/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:26.768514,open,50,,2026-03-04 10:42:43.315384,2026-03-04 11:29:26.768514
37973,,Tenders & Auctions,Tenders & Auctions,BAU Sabour,General,BAU Sabour,https://bausabour.ac.in/,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:28.617496,open,50,,2026-03-04 10:42:45.281500,2026-03-04 11:29:28.617496
37974,,Tenders,Tenders,IIT ISM Dhanbad,General,IIT ISM Dhanbad,https://www.iitism.ac.in/index.php/tenders,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:32.875154,open,50,,2026-03-04 10:42:48.714155,2026-03-04 11:29:32.875154
37975,,Click,2CC-INS-GeM-257-25-26PurchaseRandom Access Memory (RAM) Card and Internal Storage Device (SSD/HDD)Click25-03-2026,IIT ISM Dhanbad,General,IIT ISM Dhanbad,https://www.iitism.ac.in/storage/TenderDocuments/TenderDoc_69a6a6b52a8be.pdf,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:32.875154,open,50,,2026-03-04 10:42:48.731073,2026-03-04 11:29:32.875154
37976,,Click,3MN-INS-GeM-188-25-26PurchaseSupply and Installation of Demonstrative Mines ModelsClick25-03-2026,IIT ISM Dhanbad,General,IIT ISM Dhanbad,https://www.iitism.ac.in/storage/TenderDocuments/TenderDoc_69a6a3d1202b6.pdf,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:32.875154,open,50,,2026-03-04 10:42:48.731073,2026-03-04 11:29:32.875154
37977,,Click,4EE-INS-268-25-26EquipmentsSignal Generator and Measuring InstrumentsClick23-03-2026,IIT ISM Dhanbad,General,IIT ISM Dhanbad,https://www.iitism.ac.in/storage/TenderDocuments/TenderDoc_69a56b1d6d6fb.pdf,,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:32.890882,open,50,,2026-03-04 10:42:48.731073,2026-03-04 11:29:32.890882
37978,,Click,5CMU-13012-100-2025-CMUElectricalReplacement of Old Metal Clad SFU Main switch type TPN DB of FMME dept. and  Renovation of common area & corridor of FMME back building at FMME dept. in IIT (ISM)  DhanbadClick21-03-2026,IIT ISM Dhanbad,General,IIT ISM Dhanbad,https://www.iitism.ac.in/storage/TenderDocuments/TenderDoc_69a5550cef7e0.pdf,2026-03-21 00:00:00.000000,,,INR,General,,Bihar,Unknown,,,2026-03-04 11:29:32.890882,open,50,,2026-03-04 10:42:48.731073,2026-03-04 11:29:32.890882
