id,tender_id,title,description,issuing_authority,department,source_portal,source_url,publish_date,deadline_date,tender_value,currency,category,sub_category,location,state,attachments,contact_email,contact_phone,last_checked,status,verification_score,supplier_matches,ai_analysis,created_at,updated_at
33209,,15/13/HC/EST/25-26/3201/25,"15/13/HC/EST/25-26/3201/25पर्यटकीय सुविधा, कोटेश्वर धाम, गया11/11/2025",Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/HINDITENDER3201RFP_Koteshwar Dham.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.224298,open,50,[],,2026-03-04T10:13:29.224298,2026-03-04T10:13:29.224298
33211,,332/23/TT/3195/25,"332/23/TT/3195/25Selection of the agency for Creation and Mangaement of 06 Mini Darbari/ Rajwadi Tents, Reparing of Building & Operation of restaurant during Sonepur Mela-202514/10/2025",Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/SonpurMelaNotice3195.pdf,2025-10-14T00:00:00,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.224298,open,50,[],,2026-03-04T10:13:29.224298,2026-03-04T10:13:29.224298
33214,,216/Engg/25/1348/Engg/25,216/Engg/25/1348/Engg/25बांका जिलान्तर्गत ओढ़नी डैम में ११ KV XLPE केबल का प्रतिस्थापन हेतु कोटशन आमंत्रण सूचना.07/10/2025,Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/Odhani QuaotationNotice1348.pdf,2025-10-07T00:00:00,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.224298,open,50,[],,2026-03-04T10:13:29.224298,2026-03-04T10:13:29.224298
33216,,14/38/HC/Estt/24-25/3087/25,"14/38/HC/Estt/24-25/3087/25Selection of Operator for Operation and Maintenance of Convention Centre & Guest House at Valmikinagar, West Champaran.03/10/2025",Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/Lease NIT3087VALMIKINAGAR.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.239633,open,50,[],,2026-03-04T10:13:29.239633,2026-03-04T10:13:29.239633
33222,,03/62/HC/Estt/13-14/3026/25,"03/62/HC/Estt/13-14/3026/25बिहार स्टेट टूरिज्म डेवलपमेंट कॉरपोरेशन लि., पटना के अधीनस्थ इकाई आकाशीय रज्जूपथ, राजगीर (नालंदा) की पुरानी अनुपयोगी सामग्रियों की बिक्री खुली डाक के माध्यम से खुली डाक/ नीलामी की सूचना.26/09/2025",Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/SCRAPRAJGIR3026.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.239633,open,50,[],,2026-03-04T10:13:29.239633,2026-03-04T10:13:29.239633
33225,,186/16/TT/3005/25,186/16/TT/3005/25Operation and Maintenance of Tourist Vessels i.e. M V Ganga Vihar (Floating Restaurant) at Gandhi Ghat/NIT Ghat Patna for 10 Years.24/09/2025,Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/FloatingMVGanga3005.pdf,2025-09-24T00:00:00,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.239633,open,50,[],,2026-03-04T10:13:29.239633,2026-03-04T10:13:29.239633
33227,,14/38/HC/Esstt/24-25/2514/25,"14/38/HC/Esstt/24-25/2514/25Selection of Operator for Operation and Maintenance of Convention Centre & Guest House at Valmikinagar, West Champaran.[See Corrigendum1][See Corrigendum2]18/09/2025",Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/Lease2514VALMIKINAGAR.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.255259,open,50,[],,2026-03-04T10:13:29.255660,2026-03-04T10:13:29.255660
33229,,14/24/HC/Estt/24-25/2517/25,"14/24/HC/Estt/24-25/2517/25Cafeteria,Toilet Block & Parking, Digha Ghat, Patna.[See Cancellation Notice]15/09/2025",Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/LeaseDighaGhat2517.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.261924,open,50,[],,2026-03-04T10:13:29.261924,2026-03-04T10:13:29.261924
33234,,14/24/HC/Esstt/24-25/2598/25,"14/24/HC/Esstt/24-25/2598/251.Cafeteria,Toilet Block & Parking, AmwaMan, West Champaran.2.Cafeteria, Odhani Dam, Banka.11/09/2025",Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/TENDER2598NIT2Property.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.273048,open,50,[],,2026-03-04T10:13:29.273048,2026-03-04T10:13:29.273048
33238,,14/24/HC/Esstt/24-25/2588/25,"14/24/HC/Esstt/24-25/2588/251.पर्यटकीय सुविधा, कोटेश्वर धाम, गया.2.थीम पार्क, चन्द्रहिया, पूर्वी चम्पारण.3.यात्रिका उग्रतारा, महिषी, सहरसा.04/09/2025",Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/TENDER2588RFP3PROPERTY.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.273048,open,50,[],,2026-03-04T10:13:29.273048,2026-03-04T10:13:29.273048
33239,,15/06/HC/Esstt/25-26/2349/25,"15/06/HC/Esstt/25-26/2349/25Selection of Transaction Advisor for development of 10 acre of land which will include 5-Star hotel and a wellness Center at Rajgir, Nalanda in Bihar.[See Corrigendum1]03/09/2025",Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/NIT2349TransactionAdvi5StarRajgir.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.289689,open,50,[],,2026-03-04T10:13:29.289689,2026-03-04T10:13:29.289689
33240,,186/16/TT/2521/25,186/16/TT/2521/25Operation and Maintenance of Tourist Vessels i.e. M V Ganga Vihar (Floating Restaurant) at Gandhi Ghat/NIT Ghat Patna for 10 Years.26/08/2025,Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/FloatingMVGanga2521.pdf,2025-08-26T00:00:00,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.289689,open,50,[],,2026-03-04T10:13:29.289689,2026-03-04T10:13:29.289689
33246,,02/42/Vi/Stha/14-15/P3/2457/25,02/42/Vi/Stha/14-15/P3/2457/25बिहार स्टेट टूरिज्म डेवलपमेंट कॉरपोरेशन लिमिटेड के अधीन लेखा सहायक के पद पर केंद्र सरकार/ बिहार सरकार के कार्यालय से सेवानिवृत्त लेखा सहायक का संविदा पर नियोजन हेतु आवेदन.20/08/2025,Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/Vigyapan2457BSTDC_acAssistantDetails.pdf,2025-08-20T00:00:00,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.306599,open,50,[],,2026-03-04T10:13:29.306599,2026-03-04T10:13:29.306599
33249,,14/24/HC/Esstt/24-25/1874/25,"14/24/HC/Esstt/24-25/1874/251.Cafeteria,Toilet Block & Parking, AmwaMan, West Champaran.2.Grivraj Panth Vihar, Hisua, Nawada.3.Cafeteria, Odhani Dam, Banka.[See Corrigendum1]07/08/2025",Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/TENDER1874NIT03Property.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.324903,open,50,[],,2026-03-04T10:13:29.324903,2026-03-04T10:13:29.324903
33250,,15/06/HC/Esstt/25-26/1854/25,"15/06/HC/Esstt/25-26/1854/251.Selection of Transaction Advisor for development of 5-Star hotel on land parcel admeasuring approx. 5 acres land located at Rajgir, Nalanda in Bihar.2.Selection of Transaction Advisor for development of wellness center on land parcel admeasuring approx. 5 acres land located at Rajgir, Nalanda in Bihar.[See Corrigendum1][See Corrigendum2][See Corrigendum1][See Cancellation Notice]06/08/2025",Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/NIT5Star_TransactionAdvisorRajgir.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.324903,open,50,[],,2026-03-04T10:13:29.324903,2026-03-04T10:13:29.324903
33252,,14/24/HC/Esstt/24-25/2038/25,14/24/HC/Esstt/24-25/2038/25Selection of agency for running Bihar State Tourism Development Corporation Ltd. Counter at Dilli Haat.[See Cancellation Notice]04/08/2025,Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/DILLIHATT2038TENDERRFP.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.340617,open,50,[],,2026-03-04T10:13:29.340617,2026-03-04T10:13:29.340617
33253,,15/01/HC/Esstt/25-26/2046/25,"15/01/HC/Esstt/25-26/2046/25Grant of leasehold rights for Development, Operations & Maintenance of 5-star category Hotel over a land parcel admeasuring approx. 3.24 acres land located at Bankipore Bus Stand Complex, Patna for lease period of 60 years plus 30 years.31/07/2025",Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/NIT2046_5StarHotel_Bankipore.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.340617,open,50,[],,2026-03-04T10:13:29.340617,2026-03-04T10:13:29.340617
33256,,14/24/HC/Esstt/24-25/1875/25,"14/24/HC/Esstt/24-25/1875/251.यात्रिका उग्रतारा, महिषी, सहरसा.2.थीम पार्क, चन्द्रहिया, पूर्वी चम्पारण.22/07/2025",Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/RFP1875HINDITENDERdocument.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.340617,open,50,[],,2026-03-04T10:13:29.340617,2026-03-04T10:13:29.340617
33266,,186/16/TT/1548/25,"186/16/TT/1548/25Operation and Maintenance of Tourist Vessel i.e. M.V Ganga Vihar (Floating Restaurant) at Gandhi Ghat, Patna for 10 years.16/06/2025",Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/NIT1548MVGanga.pdf,2025-06-16T00:00:00,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.390323,open,50,[],,2026-03-04T10:13:29.390824,2026-03-04T10:13:29.390824
33268,,88/Engg/2025/Quotation,"88/Engg/2025/QuotationSealed Quotation is invited for the work of cleaning mud, grass, cavity etc. of Manikaman Jheel, Muzaffarpur under BSTDC Ltd.13/06/2025",Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/ManikamanJheelQuotation.pdf,2025-06-13T00:00:00,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.390824,open,50,[],,2026-03-04T10:13:29.390824,2026-03-04T10:13:29.390824
33269,,03/10/Estab/21-22/1499/25,03/10/Estab/21-22/1499/25RFP for Empanelment of HR Agency for Supply of Manpower.[See Pre-bid clarification and date extension notice]12/06/2025,Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/HRagency1499notice.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.390824,open,50,[],,2026-03-04T10:13:29.390824,2026-03-04T10:13:29.390824
33274,,161/15/TT/1501/25,"161/15/TT/1501/25गाँधी घाट पटना में ""गंगा महाआरती"" हेतु बिजली व्यवस्था, ध्वनि विस्तारक यन्त्र, सजावट, प्रसाद, चौकी, दरी, साइलेंट जेनरेटर, आरती का लाईव टेलीकास्ट की व्यवस्था एवं पूजन सामग्री इत्यादि कार्य हेतु निविदा आमंत्रण सूचन।[See Corrigendum1]02/06/2025",Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/GangaMahaAartiTender2025.pdf,2025-06-02T00:00:00,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.407820,open,50,[],,2026-03-04T10:13:29.407820,2026-03-04T10:13:29.407820
33283,,88/Engg/25/466/Engg/25,"88/Engg/25/466/Engg/25Sealed Quotation is invited for the work of cleaning work of Manikaman Jheel,Muzaffarpur under BSTDC Ltd. Patna.30/04/2025",Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/ManikamanJheel466Cleaningwork.pdf,2025-04-30T00:00:00,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.456132,open,50,[],,2026-03-04T10:13:29.456132,2026-03-04T10:13:29.456132
33284,,80/Engg/25/427/Engg/25,"80/Engg/25/427/Engg/25Dismantling of existing Hotel Janki Bihar, Dumra Sitamarhi and Site Clearance for new Construction.24/04/2025",Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/SCRAPSAMAGRInilami427enggForm.pdf,2025-04-24T00:00:00,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.472789,open,50,[],,2026-03-04T10:13:29.476263,2026-03-04T10:13:29.476263
33290,,02/42/VI/STHA/14-15/Part2/873/25,02/42/VI/STHA/14-15/Part2/873/25बिहार स्टेट टूरिज्म डेवलपमेंट  कॉरपोरेशन लिमिटेड के अधीन निम्न पदों पर राज्य सरकार के कार्यालय से सेवानिवृत्त अभियंताओं का संविदा पर नियोजन हेतु आवेदन.[कार्यालय आदेश 110/25_111/12_112/25]02/04/2025,Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/Advertisement873.pdf,2025-04-02T00:00:00,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.493217,open,50,[],,2026-03-04T10:13:29.493217,2026-03-04T10:13:29.493217
33292,,139/TU/Khand-II/88-89/447/25,"139/TU/Khand-II/88-89/447/25बिहार स्टेट टूरिज्म डेवलपमेंट कॉरपोरेशन लिमिटेड, पटना के अधीनस्थ परिवहन इकाई की पुरानी अनुपयोगी सामग्रियों की बिक्री हेतु खुली डाक/ नीलामी की सूचना.18/03/2025",Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/SCRAPSAMAGRI447_25_TU.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.500218,open,50,[],,2026-03-04T10:13:29.501218,2026-03-04T10:13:29.501218
33294,,319/23/TT/527/25,"319/23/TT/527/25बिहार दिवस-2025 के अवसर पर गाँधी मैदान, पटना में व्यंजन मेला का आयोजन हेतु अनुभवी प्रतिष्ठित केटरर/संस्था/उद्यमी से प्रस्ताव का आमंत्रण.17/03/2025",Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/Bihar Diwas 2025 Vyanjan Mela527.pdf,2025-03-17T00:00:00,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.505489,open,50,[],,2026-03-04T10:13:29.505489,2026-03-04T10:13:29.505489
33295,,319/23/TT/526/25,"319/23/TT/526/25Selection of agency/ firm/ event management company for creation, erection, organization and management of stall/ pandal including decorative lighting and branding of bihar tourism.07/03/2025",Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/NOTICE526 Event Management Agency Bihar Diwas2025.pdf,2025-03-07T00:00:00,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.505489,open,50,[],,2026-03-04T10:13:29.505489,2026-03-04T10:13:29.505489
33303,,02/113/EST/24-25/3739/24,02/113/EST/24-25/3739/24Selection of project Management Consultant (PMC) on QCBS for Bihar State Tourism Development Corporation Limited.[See Corrigendum1][See Cancellation Notice]04/02/2025,Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/TENDERNOTICE_PMC3739.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.524367,open,50,[],,2026-03-04T10:13:29.524367,2026-03-04T10:13:29.524367
33304,,02/115/EST/24-25/60/25,02/115/EST/24-25/60/25NOTICE INVITING APPLICATION FOR THE POST OF COMPANY SECRETARY.31/01/2025,Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/Company_Secy60details.pdf,,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.524367,open,50,[],,2026-03-04T10:13:29.524367,2026-03-04T10:13:29.524367
33305,,02/42/VI/STHA/14-15/Part3/3756/24,02/42/VI/STHA/14-15/Part3/3756/24बिहार स्टेट टूरिज्म डेवलपमेंट कॉरपोरेशन लिमिटेड के अधीन निम्न पदों पर राज्य सरकार के कार्यालय से सेवानिवृत्त कर्मियों का संविदा पर नियोजन हेतु आवेदन .23/01/2025,Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/AdvertisementJE_ACASSTT3756.pdf,2025-01-23T00:00:00,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.524367,open,50,[],,2026-03-04T10:13:29.524367,2026-03-04T10:13:29.524367
33306,,36/Re-ETender/BSTD/SBD/24-25,"36/Re-ETender/BSTD/SBD/24-25PILGRIM SHED, CAFETERIA, STAFF DORMITORY & TOILETS AT ASARGANJ, MUNGER, BIHAR.22/01/2025",Bihar Tourism,Social Welfare,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/NIT36asarganj.pdf,2025-01-22T00:00:00,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.524367,open,50,[],,2026-03-04T10:13:29.524367,2026-03-04T10:13:29.524367
33309,,74/12/TT/25/25BharatParv,"74/12/TT/25/25BharatParvभारत पर्व-2025 के अवसर पर लाल किला मैदान, नई दिल्ली में बिहार व्यंजन का फ़ूड स्टॉल एवं थीम पवेलियन को प्रदर्शित करने हेतु दर आमंत्रण सूचना।15/01/2025",Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2025/Bharatparv25_25.pdf,2025-01-15T00:00:00,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.545309,open,50,[],,2026-03-04T10:13:29.546456,2026-03-04T10:13:29.546456
33328,,171/15/TT/3216/24,"171/15/TT/3216/24Expression of Interest for Designing and Printing of Wall Calendars, Desk Calendars and Diaries for the Year-202514/11/2024",Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2024/EOI Notice for Wall Calender Diary 2025.pdf,2024-11-14T00:00:00,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.608351,open,50,[],,2026-03-04T10:13:29.608351,2026-03-04T10:13:29.608351
33334,,332/23/TT/3025/24,"332/23/TT/3025/24Selection of the Agency for Creation and Management of 10 Mini Darbari/ Rajwadi Tents, Repairing of Building & Operation of Restaurant during Sonepur Mela-2024.[See Corrigendum1]26/10/2024",Bihar Tourism,General,Bihar Tourism,https://bstdc.bihar.gov.in/tender\Tender2024/NIT Sonepur Mela 2024.pdf,2024-10-26T00:00:00,,,INR,General,,Bihar,Bihar,[],,,2026-03-04T10:13:29.645476,open,50,[],,2026-03-04T10:13:29.646610,2026-03-04T10:13:29.646610
